"Code","Preferred Term","Relationship","Code2","Preferred Term2"
"C4189","Secretory Breast Carcinoma","Disease_Mapped_To_Gene","C17756","ERBB2 Gene"
"C4189","Secretory Breast Carcinoma","Disease_Mapped_To_Gene","C99413","ETV6/NTRK3 Fusion Gene"
"C4189","Secretory Breast Carcinoma","Disease_May_Have_Cytogenetic_Abnormality","C36387","t(12;15)(p13;q25)"
"C4189","Secretory Breast Carcinoma","Disease_May_Have_Molecular_Abnormality","C36652","CCND1 Gene Amplification"
"C4189","Secretory Breast Carcinoma","Disease_May_Have_Molecular_Abnormality","C36485","CCND1 Protein Overexpression"
"C4189","Secretory Breast Carcinoma","Disease_May_Have_Molecular_Abnormality","C36642","Cyclin D1 Messenger RNA Overexpression"
"C4189","Secretory Breast Carcinoma","Disease_May_Have_Molecular_Abnormality","C36638","ERBB2 Gene Amplification"
"C4189","Secretory Breast Carcinoma","Disease_May_Have_Molecular_Abnormality","C36639","ERBB2 Protein Overexpression"
"C4189","Secretory Breast Carcinoma","Disease_May_Have_Molecular_Abnormality","C37243","ETV6-NTRK3 Fusion Protein Expression"
"C4189","Secretory Breast Carcinoma","Disease_May_Have_Molecular_Abnormality","C36329","TP53 Gene Inactivation"
"C4189","Secretory Breast Carcinoma","Disease_Pathogenesis_Involves_Gene","C99413","ETV6/NTRK3 Fusion Gene"
"C4718","Secretory Meningioma","Disease_May_Have_Cytogenetic_Abnormality","C36441","Gain of Chromosome 12q"
"C4718","Secretory Meningioma","Disease_May_Have_Cytogenetic_Abnormality","C36481","Gain of Chromosome 15q"
"C4718","Secretory Meningioma","Disease_May_Have_Cytogenetic_Abnormality","C36484","Gain of Chromosome 17q"
"C4718","Secretory Meningioma","Disease_May_Have_Cytogenetic_Abnormality","C36482","Gain of Chromosome 1q"
"C4718","Secretory Meningioma","Disease_May_Have_Cytogenetic_Abnormality","C36480","Gain of Chromosome 20q"
"C4718","Secretory Meningioma","Disease_May_Have_Cytogenetic_Abnormality","C36483","Gain of Chromosome 9q"
"C4718","Secretory Meningioma","Disease_May_Have_Cytogenetic_Abnormality","C36490","Loss of Chromosome 14"
"C4718","Secretory Meningioma","Disease_May_Have_Cytogenetic_Abnormality","C36501","Loss of Chromosome 1p"
"C4718","Secretory Meningioma","Disease_May_Have_Cytogenetic_Abnormality","C36491","Loss of Chromosome 22"
"C4718","Secretory Meningioma","Disease_May_Have_Cytogenetic_Abnormality","C36502","Loss of Chromosome 3p"
"C4718","Secretory Meningioma","Disease_May_Have_Molecular_Abnormality","C36686","NF2 Gene Inactivation"
"C9309","Seminoma","Disease_May_Have_Molecular_Abnormality","C39711","C-KIT Tyrosine Kinase Protein Overexpression"
"C9309","Seminoma","Disease_May_Have_Molecular_Abnormality","C39712","KIT Gene Mutation"
"C40152","Serous Endometrial Intraepithelial Carcinoma","Disease_Mapped_To_Gene","C17359","TP53 Gene"
"C40152","Serous Endometrial Intraepithelial Carcinoma","Disease_May_Have_Molecular_Abnormality","C36329","TP53 Gene Inactivation"
"C3366","Sezary Syndrome","Disease_May_Have_Molecular_Abnormality","C36447","Clonal T-Cell Receptor Beta Chain Gene Rearrangement"
"C3366","Sezary Syndrome","Disease_May_Have_Molecular_Abnormality","C36448","Clonal T-Cell Receptor Gamma Chain Gene Rearrangement"
"C5250","Signet Ring Cell Gastric Adenocarcinoma","Disease_May_Have_Molecular_Abnormality","C36683","APC Gene Inactivation"
"C5250","Signet Ring Cell Gastric Adenocarcinoma","Disease_May_Have_Molecular_Abnormality","C43532","c-MET Gene Amplification"
"C5250","Signet Ring Cell Gastric Adenocarcinoma","Disease_May_Have_Molecular_Abnormality","C36654","CDH1 Gene Inactivation"
"C5250","Signet Ring Cell Gastric Adenocarcinoma","Disease_May_Have_Molecular_Abnormality","C36638","ERBB2 Gene Amplification"
"C5250","Signet Ring Cell Gastric Adenocarcinoma","Disease_May_Have_Molecular_Abnormality","C36318","Microsatellite Instability"
"C5250","Signet Ring Cell Gastric Adenocarcinoma","Disease_May_Have_Molecular_Abnormality","C36329","TP53 Gene Inactivation"
"C2921","Skin Basal Cell Carcinoma","Disease_Mapped_To_Gene","C18255","PTCH1 Gene"
"C2921","Skin Basal Cell Carcinoma","Disease_May_Have_Molecular_Abnormality","C36691","PTCH Gene Inactivation"
"C2921","Skin Basal Cell Carcinoma","Disease_Pathogenesis_Involves_Gene","C18255","PTCH1 Gene"
"C2921","Skin Basal Cell Carcinoma","Disease_Pathogenesis_Involves_Gene","C51720","PTCH1 wt Allele"
"C5453","Skull Base Chordoma","Disease_May_Have_Cytogenetic_Abnormality","C36559","Gain of Chromosome 20"
"C5453","Skull Base Chordoma","Disease_May_Have_Cytogenetic_Abnormality","C36545","Gain of Chromosome 5q"
"C5453","Skull Base Chordoma","Disease_May_Have_Cytogenetic_Abnormality","C36453","Gain of Chromosome 7q"
"C5453","Skull Base Chordoma","Disease_May_Have_Cytogenetic_Abnormality","C36585","Loss of Chromosome 10"
"C5453","Skull Base Chordoma","Disease_May_Have_Cytogenetic_Abnormality","C36536","Loss of Chromosome 13"
"C5453","Skull Base Chordoma","Disease_May_Have_Cytogenetic_Abnormality","C36586","Loss of Chromosome 3"
"C5453","Skull Base Chordoma","Disease_May_Have_Cytogenetic_Abnormality","C36571","Loss of Chromosome 4"
"C5453","Skull Base Chordoma","Disease_May_Have_Molecular_Abnormality","C83916","T Gene Duplication"
"C3915","Small Cell Carcinoma","Disease_May_Have_Molecular_Abnormality","C36329","TP53 Gene Inactivation"
"C125890","Small Cell Glioblastoma","Disease_May_Have_Molecular_Abnormality","C36692","PTEN Gene Inactivation"
"C4917","Small Cell Lung Carcinoma","Disease_Mapped_To_Gene","C17359","TP53 Gene"
"C4917","Small Cell Lung Carcinoma","Disease_May_Have_Cytogenetic_Abnormality","C36421","del(13q14)"
"C4917","Small Cell Lung Carcinoma","Disease_May_Have_Cytogenetic_Abnormality","C36484","Gain of Chromosome 17q"
"C4917","Small Cell Lung Carcinoma","Disease_May_Have_Cytogenetic_Abnormality","C36456","Gain of Chromosome 19"
"C4917","Small Cell Lung Carcinoma","Disease_May_Have_Cytogenetic_Abnormality","C36480","Gain of Chromosome 20q"
"C4917","Small Cell Lung Carcinoma","Disease_May_Have_Cytogenetic_Abnormality","C36487","Gain of Chromosome 3q"
"C4917","Small Cell Lung Carcinoma","Disease_May_Have_Cytogenetic_Abnormality","C36489","Gain of Chromosome 5p"
"C4917","Small Cell Lung Carcinoma","Disease_May_Have_Cytogenetic_Abnormality","C36633","Gain of Chromosome 6p"
"C4917","Small Cell Lung Carcinoma","Disease_May_Have_Cytogenetic_Abnormality","C36488","Gain of Chromosome 8q"
"C4917","Small Cell Lung Carcinoma","Disease_May_Have_Cytogenetic_Abnormality","C36516","Loss of Chromosome 10q"
"C4917","Small Cell Lung Carcinoma","Disease_May_Have_Cytogenetic_Abnormality","C36499","Loss of Chromosome 17p"
"C4917","Small Cell Lung Carcinoma","Disease_May_Have_Cytogenetic_Abnormality","C36496","Loss of Chromosome 18q"
"C4917","Small Cell Lung Carcinoma","Disease_May_Have_Cytogenetic_Abnormality","C36502","Loss of Chromosome 3p"
"C4917","Small Cell Lung Carcinoma","Disease_May_Have_Cytogenetic_Abnormality","C36571","Loss of Chromosome 4"
"C4917","Small Cell Lung Carcinoma","Disease_May_Have_Cytogenetic_Abnormality","C27712","Loss of Chromosome 5q"
"C4917","Small Cell Lung Carcinoma","Disease_May_Have_Molecular_Abnormality","C39711","C-KIT Tyrosine Kinase Protein Overexpression"
"C4917","Small Cell Lung Carcinoma","Disease_May_Have_Molecular_Abnormality","C36673","NMYC Gene Amplification"
"C4917","Small Cell Lung Carcinoma","Disease_May_Have_Molecular_Abnormality","C36328","RB1 Gene Inactivation"
"C4917","Small Cell Lung Carcinoma","Disease_May_Have_Molecular_Abnormality","C36329","TP53 Gene Inactivation"
"C7208","Small Cell Variant Anaplastic Large Cell Lymphoma","Disease_May_Have_Molecular_Abnormality","C36447","Clonal T-Cell Receptor Beta Chain Gene Rearrangement"
"C7208","Small Cell Variant Anaplastic Large Cell Lymphoma","Disease_May_Have_Molecular_Abnormality","C36448","Clonal T-Cell Receptor Gamma Chain Gene Rearrangement"
"C7888","Small Intestinal Adenocarcinoma","Disease_May_Have_Cytogenetic_Abnormality","C36499","Loss of Chromosome 17p"
"C7888","Small Intestinal Adenocarcinoma","Disease_May_Have_Cytogenetic_Abnormality","C36496","Loss of Chromosome 18q"
"C7888","Small Intestinal Adenocarcinoma","Disease_May_Have_Cytogenetic_Abnormality","C27712","Loss of Chromosome 5q"
"C7888","Small Intestinal Adenocarcinoma","Disease_May_Have_Molecular_Abnormality","C36659","CTNNB1 Gene Mutation"
"C7888","Small Intestinal Adenocarcinoma","Disease_May_Have_Molecular_Abnormality","C41361","KRAS Gene Mutation"
"C7888","Small Intestinal Adenocarcinoma","Disease_May_Have_Molecular_Abnormality","C36644","Loss of E-cadherin Expression"
"C7888","Small Intestinal Adenocarcinoma","Disease_May_Have_Molecular_Abnormality","C36318","Microsatellite Instability"
"C7888","Small Intestinal Adenocarcinoma","Disease_May_Have_Molecular_Abnormality","C36693","SMAD4/DPC4 Gene Inactivation"
"C7888","Small Intestinal Adenocarcinoma","Disease_May_Have_Molecular_Abnormality","C36329","TP53 Gene Inactivation"
"C43536","Small Intestinal Mucinous Adenocarcinoma","Disease_May_Have_Cytogenetic_Abnormality","C36499","Loss of Chromosome 17p"
"C43536","Small Intestinal Mucinous Adenocarcinoma","Disease_May_Have_Cytogenetic_Abnormality","C36496","Loss of Chromosome 18q"
"C43536","Small Intestinal Mucinous Adenocarcinoma","Disease_May_Have_Cytogenetic_Abnormality","C27712","Loss of Chromosome 5q"
"C43536","Small Intestinal Mucinous Adenocarcinoma","Disease_May_Have_Molecular_Abnormality","C36659","CTNNB1 Gene Mutation"
"C43536","Small Intestinal Mucinous Adenocarcinoma","Disease_May_Have_Molecular_Abnormality","C41361","KRAS Gene Mutation"
"C43536","Small Intestinal Mucinous Adenocarcinoma","Disease_May_Have_Molecular_Abnormality","C36644","Loss of E-cadherin Expression"
"C43536","Small Intestinal Mucinous Adenocarcinoma","Disease_May_Have_Molecular_Abnormality","C36318","Microsatellite Instability"
"C43536","Small Intestinal Mucinous Adenocarcinoma","Disease_May_Have_Molecular_Abnormality","C36693","SMAD4/DPC4 Gene Inactivation"
"C43536","Small Intestinal Mucinous Adenocarcinoma","Disease_May_Have_Molecular_Abnormality","C36329","TP53 Gene Inactivation"
"C43543","Small Intestinal Signet Ring Cell Carcinoma","Disease_May_Have_Cytogenetic_Abnormality","C36499","Loss of Chromosome 17p"
"C43543","Small Intestinal Signet Ring Cell Carcinoma","Disease_May_Have_Cytogenetic_Abnormality","C36496","Loss of Chromosome 18q"
"C43543","Small Intestinal Signet Ring Cell Carcinoma","Disease_May_Have_Cytogenetic_Abnormality","C27712","Loss of Chromosome 5q"
"C43543","Small Intestinal Signet Ring Cell Carcinoma","Disease_May_Have_Molecular_Abnormality","C36659","CTNNB1 Gene Mutation"
"C43543","Small Intestinal Signet Ring Cell Carcinoma","Disease_May_Have_Molecular_Abnormality","C41361","KRAS Gene Mutation"
"C43543","Small Intestinal Signet Ring Cell Carcinoma","Disease_May_Have_Molecular_Abnormality","C36644","Loss of E-cadherin Expression"
"C43543","Small Intestinal Signet Ring Cell Carcinoma","Disease_May_Have_Molecular_Abnormality","C36318","Microsatellite Instability"
"C43543","Small Intestinal Signet Ring Cell Carcinoma","Disease_May_Have_Molecular_Abnormality","C36693","SMAD4/DPC4 Gene Inactivation"
"C43543","Small Intestinal Signet Ring Cell Carcinoma","Disease_May_Have_Molecular_Abnormality","C36329","TP53 Gene Inactivation"
"C27449","Small Intestinal Small Cell Neuroendocrine Carcinoma","Disease_May_Have_Molecular_Abnormality","C36329","TP53 Gene Inactivation"
"C7540","Small Lymphocytic Lymphoma","Disease_Has_Molecular_Abnormality","C36444","Clonal Immunoglobulin Heavy Chain Gene Rearrangement"
"C7540","Small Lymphocytic Lymphoma","Disease_Has_Molecular_Abnormality","C36451","Clonal Immunoglobulin Kappa Light Chain Gene Rearrangement"
"C7540","Small Lymphocytic Lymphoma","Disease_Has_Molecular_Abnormality","C36452","Clonal Immunoglobulin Lambda Light Chain Gene Rearrangement"
"C37203","Small Lymphocytic Lymphoma with Immunoglobulin Heavy Chain Variable-Region Gene Somatic Hypermutation","Disease_Has_Molecular_Abnormality","C36444","Clonal Immunoglobulin Heavy Chain Gene Rearrangement"
"C37203","Small Lymphocytic Lymphoma with Immunoglobulin Heavy Chain Variable-Region Gene Somatic Hypermutation","Disease_Has_Molecular_Abnormality","C36451","Clonal Immunoglobulin Kappa Light Chain Gene Rearrangement"
"C37203","Small Lymphocytic Lymphoma with Immunoglobulin Heavy Chain Variable-Region Gene Somatic Hypermutation","Disease_Has_Molecular_Abnormality","C36452","Clonal Immunoglobulin Lambda Light Chain Gene Rearrangement"
"C37203","Small Lymphocytic Lymphoma with Immunoglobulin Heavy Chain Variable-Region Gene Somatic Hypermutation","Disease_May_Have_Cytogenetic_Abnormality","C36421","del(13q14)"
"C36273","Small Lymphocytic Lymphoma with Plasmacytoid Differentiation","Disease_Has_Molecular_Abnormality","C36444","Clonal Immunoglobulin Heavy Chain Gene Rearrangement"
"C36273","Small Lymphocytic Lymphoma with Plasmacytoid Differentiation","Disease_Has_Molecular_Abnormality","C36451","Clonal Immunoglobulin Kappa Light Chain Gene Rearrangement"
"C36273","Small Lymphocytic Lymphoma with Plasmacytoid Differentiation","Disease_Has_Molecular_Abnormality","C36452","Clonal Immunoglobulin Lambda Light Chain Gene Rearrangement"
"C36273","Small Lymphocytic Lymphoma with Plasmacytoid Differentiation","Disease_Mapped_To_Gene","C18360","BCL3 Gene"
"C36273","Small Lymphocytic Lymphoma with Plasmacytoid Differentiation","Disease_May_Have_Cytogenetic_Abnormality","C36422","del(11q22q23)"
"C36273","Small Lymphocytic Lymphoma with Plasmacytoid Differentiation","Disease_May_Have_Cytogenetic_Abnormality","C36421","del(13q14)"
"C36273","Small Lymphocytic Lymphoma with Plasmacytoid Differentiation","Disease_May_Have_Cytogenetic_Abnormality","C36424","del(17p13)"
"C36273","Small Lymphocytic Lymphoma with Plasmacytoid Differentiation","Disease_May_Have_Cytogenetic_Abnormality","C36423","del(6q21)"
"C36273","Small Lymphocytic Lymphoma with Plasmacytoid Differentiation","Disease_May_Have_Cytogenetic_Abnormality","C37185","Gain of Chromosome 12q13"
"C36273","Small Lymphocytic Lymphoma with Plasmacytoid Differentiation","Disease_May_Have_Cytogenetic_Abnormality","C36357","t(14;19)(q32;q13.1)"
"C36273","Small Lymphocytic Lymphoma with Plasmacytoid Differentiation","Disease_May_Have_Cytogenetic_Abnormality","C36420","Trisomy 12"
"C36273","Small Lymphocytic Lymphoma with Plasmacytoid Differentiation","Disease_May_Have_Molecular_Abnormality","C38457","Clonal BCL3 Gene Rearrangement"
"C36273","Small Lymphocytic Lymphoma with Plasmacytoid Differentiation","Disease_Pathogenesis_Involves_Gene","C18360","BCL3 Gene"
"C36273","Small Lymphocytic Lymphoma with Plasmacytoid Differentiation","Disease_Pathogenesis_Involves_Gene","C52517","BCL3 wt Allele"
"C37206","Small Lymphocytic Lymphoma with Unmutated Immunoglobulin Heavy Chain Variable-Region Gene","Disease_Has_Molecular_Abnormality","C36444","Clonal Immunoglobulin Heavy Chain Gene Rearrangement"
"C37206","Small Lymphocytic Lymphoma with Unmutated Immunoglobulin Heavy Chain Variable-Region Gene","Disease_Has_Molecular_Abnormality","C36451","Clonal Immunoglobulin Kappa Light Chain Gene Rearrangement"
"C37206","Small Lymphocytic Lymphoma with Unmutated Immunoglobulin Heavy Chain Variable-Region Gene","Disease_Has_Molecular_Abnormality","C36452","Clonal Immunoglobulin Lambda Light Chain Gene Rearrangement"
"C37206","Small Lymphocytic Lymphoma with Unmutated Immunoglobulin Heavy Chain Variable-Region Gene","Disease_Has_Molecular_Abnormality","C97146","Unmutated Immunoglobulin Heavy Chain Variable Region Gene"
"C37206","Small Lymphocytic Lymphoma with Unmutated Immunoglobulin Heavy Chain Variable-Region Gene","Disease_Has_Molecular_Abnormality","C37207","ZAP70 Messenger RNA Overexpression"
"C37206","Small Lymphocytic Lymphoma with Unmutated Immunoglobulin Heavy Chain Variable-Region Gene","Disease_Mapped_To_Gene","C26535","ZAP70 Gene"
"C37206","Small Lymphocytic Lymphoma with Unmutated Immunoglobulin Heavy Chain Variable-Region Gene","Disease_May_Have_Cytogenetic_Abnormality","C36422","del(11q22q23)"
"C37206","Small Lymphocytic Lymphoma with Unmutated Immunoglobulin Heavy Chain Variable-Region Gene","Disease_May_Have_Cytogenetic_Abnormality","C36424","del(17p13)"
"C37206","Small Lymphocytic Lymphoma with Unmutated Immunoglobulin Heavy Chain Variable-Region Gene","Disease_Pathogenesis_Involves_Gene","C26535","ZAP70 Gene"
"C37206","Small Lymphocytic Lymphoma with Unmutated Immunoglobulin Heavy Chain Variable-Region Gene","Disease_Pathogenesis_Involves_Gene","C52231","ZAP70 wt Allele"
"C7149","Smoldering Plasma Cell Myeloma","Disease_Has_Molecular_Abnormality","C36443","Clonal Immunoglobulin Gene Rearrangement"
"C7149","Smoldering Plasma Cell Myeloma","Disease_May_Have_Cytogenetic_Abnormality","C27490","t(11;14)(q13;q32)"
"C5651","Solid Lung Adenocarcinoma with Mucin Production","Disease_Mapped_To_Gene","C38184","ALK Gene"
"C5651","Solid Lung Adenocarcinoma with Mucin Production","Disease_Mapped_To_Gene","C17757","EGFR Gene"
"C5651","Solid Lung Adenocarcinoma with Mucin Production","Disease_Mapped_To_Gene","C99724","EML4/ALK Fusion Gene"
"C5651","Solid Lung Adenocarcinoma with Mucin Production","Disease_Mapped_To_Gene","C25785","KRAS Gene"
"C5651","Solid Lung Adenocarcinoma with Mucin Production","Disease_Mapped_To_Gene","C17359","TP53 Gene"
"C5651","Solid Lung Adenocarcinoma with Mucin Production","Disease_May_Have_Cytogenetic_Abnormality","C36482","Gain of Chromosome 1q"
"C5651","Solid Lung Adenocarcinoma with Mucin Production","Disease_May_Have_Cytogenetic_Abnormality","C36480","Gain of Chromosome 20q"
"C5651","Solid Lung Adenocarcinoma with Mucin Production","Disease_May_Have_Cytogenetic_Abnormality","C45566","Gain of Chromosome 3q24-qter"
"C5651","Solid Lung Adenocarcinoma with Mucin Production","Disease_May_Have_Cytogenetic_Abnormality","C36489","Gain of Chromosome 5p"
"C5651","Solid Lung Adenocarcinoma with Mucin Production","Disease_May_Have_Cytogenetic_Abnormality","C36488","Gain of Chromosome 8q"
"C5651","Solid Lung Adenocarcinoma with Mucin Production","Disease_May_Have_Cytogenetic_Abnormality","C36497","Loss of Chromosome 13q"
"C5651","Solid Lung Adenocarcinoma with Mucin Production","Disease_May_Have_Cytogenetic_Abnormality","C36667","Loss of Chromosome 4q"
"C5651","Solid Lung Adenocarcinoma with Mucin Production","Disease_May_Have_Cytogenetic_Abnormality","C27712","Loss of Chromosome 5q"
"C5651","Solid Lung Adenocarcinoma with Mucin Production","Disease_May_Have_Cytogenetic_Abnormality","C36583","Loss of Chromosome 6q"
"C5651","Solid Lung Adenocarcinoma with Mucin Production","Disease_May_Have_Cytogenetic_Abnormality","C36503","Loss of Chromosome 8p"
"C5651","Solid Lung Adenocarcinoma with Mucin Production","Disease_May_Have_Cytogenetic_Abnormality","C36584","Loss of Chromosome 9"
"C5651","Solid Lung Adenocarcinoma with Mucin Production","Disease_May_Have_Cytogenetic_Abnormality","C36599","Loss of Chromosome Y"
"C5651","Solid Lung Adenocarcinoma with Mucin Production","Disease_May_Have_Molecular_Abnormality","C98357","EGFR Gene Mutation"
"C5651","Solid Lung Adenocarcinoma with Mucin Production","Disease_May_Have_Molecular_Abnormality","C36665","KRAS2 Gene Amplification"
"C5651","Solid Lung Adenocarcinoma with Mucin Production","Disease_May_Have_Molecular_Abnormality","C36695","LKB1 Gene Inactivation"
